383, 0
384, 1
385, 1
386, 1
387, 1
388, 0
389, 0
390, 1
391, 1
392, 1
393, 1
394, 0
395, 0
396, 0
397, 0
398, 1
399, 0
400, 1
401, 1
402, 1
403, 1
404, 1
405, 1
406, 1
407, 1
408, 1
409, 1
410, 1
411, 0
412, 0
413, 0
414, 1
415, 1
416, 0
417, 1
418, 0
419, 1
420, 0
421, 1
422, 0
423, 1
424, 1
425, 0
426, 1
427, 0
428, 0
429, 0
430, 0
431, 1
432, 1
433, 0
434, 0
435, 0
436, 0
437, 1
438, 1
439, 0
440, 1
441, 1
442, 1
443, 0
444, 1
445, 1
446, 0
447, 0
448, 1
449, 1
450, 1
451, 0
452, 1
453, 1
454, 0
455, 1
456, 1
457, 1
458, 0
459, 1
460, 1
461, 0
462, 1
463, 1
464, 1
465, 1
466, 1
467, 1
468, 1
469, 0
470, 0
471, 1
472, 0
473, 1
474, 0
475, 1
476, 1
477, 1
478, 1
479, 0
480, 1
481, 1
482, 1
483, 0
484, 1
485, 0
486, 0
487, 0
488, 0
489, 0
490, 1
491, 1
492, 0
493, 0
494, 0
495, 1
496, 0
497, 1
498, 0
499, 1
500, 1
501, 0
502, 0
503, 0
504, 0
505, 0
506, 0
507, 1
508, 1
509, 1
510, 1
511, 1
512, 1
513, 0
514, 0
515, 1
516, 1
517, 0
518, 0
519, 0
520, 1
521, 1
522, 1
523, 1
524, 0
525, 1
526, 0
527, 0
528, 0
529, 0
530, 1
531, 0
532, 1
533, 1
534, 1
535, 1
536, 1
537, 0
538, 0
539, 1
540, 1
541, 1
542, 1
543, 1
544, 0
545, 1
546, 0
547, 1
548, 1
549, 1
550, 0
551, 1
552, 1
553, 1
554, 1
555, 0
556, 0
557, 1
558, 0
559, 0
560, 1
561, 0
562, 1
563, 1
564, 1
565, 1
566, 0
567, 1
568, 0
569, 0
570, 1
571, 0
572, 0
573, 1
574, 0
575, 1
576, 1
577, 1
578, 0
579, 1
580, 1
581, 1
582, 0
583, 0
584, 0
585, 1
586, 1
587, 0
588, 0
589, 0
590, 1
591, 1
592, 0
593, 0
594, 1
595, 1
596, 0
597, 0
598, 0
599, 0
600, 1
601, 1
602, 0
603, 0
604, 1
605, 1
606, 1
607, 0
608, 0
609, 0
610, 1
611, 1
612, 1
613, 0
614, 1
615, 0
616, 0
617, 1
618, 0
619, 1
620, 1
621, 1
622, 1
623, 1
624, 0
625, 1
626, 0
627, 0
628, 0
629, 1
630, 0
631, 1
632, 0
633, 1
634, 1
635, 0
636, 1
637, 0
638, 0
639, 1
640, 1
641, 0
642, 0
643, 1
644, 0
645, 1
646, 0
647, 0
648, 1
649, 1
650, 0
651, 1
652, 0
653, 1
654, 1
655, 1
656, 1
657, 1
658, 0
659, 1
660, 1
661, 0
662, 0
663, 1
664, 1
665, 0
666, 0
667, 0
668, 1
669, 1
670, 0
671, 1
672, 1
673, 1
674, 1
675, 1
676, 1
677, 0
678, 0
679, 1
680, 1
681, 1
682, 0
683, 1
684, 1
685, 0
686, 0
687, 1
688, 0
689, 0
690, 0
691, 0
692, 0
693, 1
694, 0
695, 0
696, 1
697, 1
698, 0
699, 0
700, 1
701, 0
702, 1
703, 1
704, 1
705, 1
706, 1
707, 0
708, 1
709, 1
710, 0
711, 1
712, 1
713, 1
714, 1
715, 1
716, 1
717, 1
718, 1
719, 1
720, 0
721, 0
722, 1
723, 1
724, 0
725, 0
726, 1
727, 1
728, 1
729, 1
730, 0
731, 0
732, 0
733, 1
734, 0
735, 0
736, 1
737, 1
738, 0
739, 0
740, 0
741, 0
742, 1
743, 1
744, 0
745, 1
746, 0
747, 0
748, 1
749, 0
750, 0
751, 0
752, 1
753, 1
754, 1
755, 1
756, 1
757, 0
758, 1
759, 0
760, 0
761, 0
762, 1
763, 0
764, 0
765, 1
766, 0
767, 0
768, 1
769, 1
770, 0
771, 0
772, 0
773, 1
774, 0
775, 1
776, 0
777, 0
778, 0
779, 0
780, 1
781, 1
782, 1
783, 0
784, 1
785, 1
786, 0
787, 0
788, 1
789, 1
790, 0
791, 1
792, 0
793, 0
794, 0
795, 1
796, 1
797, 0
798, 1
799, 0
800, 0
801, 0
802, 0
803, 1
804, 1
805, 0
806, 0
807, 0
808, 1
809, 0
810, 1
811, 1
812, 0
813, 1
814, 1
815, 0
816, 1
817, 1
818, 0
819, 0
820, 1
821, 0
822, 0
823, 1
824, 1
825, 1
826, 1
827, 1
828, 1
829, 1
830, 0
831, 0
832, 0
833, 0
834, 1
835, 1
836, 1
837, 1
838, 1
839, 1
840, 0
841, 0
842, 1
843, 0
844, 0
845, 0
846, 0
847, 1
848, 1
849, 0
850, 1
851, 0
852, 1
853, 0
854, 1
855, 1
856, 1
857, 0
858, 0
859, 0
860, 1
861, 1
862, 0
863, 0
864, 0
865, 0
866, 0
867, 1
868, 0
869, 0
870, 0
871, 1
872, 1
873, 0
874, 1
875, 1
876, 1
877, 1
878, 0
879, 0
880, 1
881, 0
882, 1
883, 1
884, 0
885, 0
886, 0
887, 0
888, 1
889, 1
890, 0
891, 0
892, 1
893, 0
894, 1
895, 1
896, 0
897, 0
898, 1
899, 0
900, 1
901, 0
902, 1
903, 1
904, 1
905, 1
906, 1
907, 1
908, 1
909, 0
910, 0
911, 1
912, 1
913, 0
914, 0
915, 0
916, 0
917, 1
918, 1
919, 1
920, 1
921, 1
922, 0
923, 0
924, 0
925, 0
926, 0
927, 1
928, 0
929, 1
930, 1
931, 0
932, 0
933, 0
934, 1
935, 1
936, 1
937, 0
938, 1
939, 1
940, 1
941, 1
942, 0
943, 1
944, 1
945, 0
946, 0
947, 1
948, 0
949, 1
950, 1
951, 0
952, 0
953, 0
954, 1
955, 1
956, 0
957, 0
958, 1
959, 1
960, 0
961, 1
962, 0
963, 0
964, 1
965, 1
966, 1
967, 1
968, 0
969, 0
970, 0
971, 1
972, 0
973, 0
974, 0
975, 1
976, 1
977, 0
978, 0
979, 1
980, 1
981, 0
982, 1
983, 1
984, 1
985, 0
986, 0
987, 0
988, 1
989, 1
990, 0
991, 0
992, 0
993, 1
994, 1
995, 0
996, 0
997, 1
998, 0
999, 0
1000, 1
1001, 0
1002, 0
1003, 0
1004, 1
1005, 1
1006, 1
1007, 1
1008, 1
1009, 0
1010, 0
1011, 1
1012, 1
1013, 0
1014, 1
1015, 0
1016, 1
1017, 1
1018, 0
1019, 1
1020, 1
1021, 0
1022, 1
1023, 0
1024, 0
1025, 1
1026, 1
1027, 1
1028, 0
1029, 1
1030, 1
1031, 1
1032, 0
1033, 1
1034, 1
1035, 1
1036, 0
1037, 0
1038, 0
1039, 0
1040, 1
1041, 0
1042, 1
1043, 1
1044, 1
1045, 1
1046, 0
1047, 1
1048, 0
1049, 1
1050, 1
1051, 0
1052, 1
1053, 0
1054, 1
1055, 0
1056, 1
1057, 0
1058, 1
1059, 1
1060, 1
1061, 0
1062, 1
1063, 0
1064, 1
1065, 0
1066, 0
1067, 1
1068, 1
1069, 0
1070, 1
1071, 1
1072, 1
1073, 0
1074, 1
1075, 1
1076, 1
1077, 1
1078, 1
1079, 1
1080, 1
1081, 1
1082, 0
1083, 1
1084, 1
1085, 1
1086, 0
1087, 1
1088, 0
1089, 1
1090, 1
1091, 0
1092, 1
1093, 1
1094, 0
1095, 1
1096, 0
1097, 0
1098, 1
1099, 0
1100, 1
1101, 0
1102, 1
1103, 0
1104, 0
1105, 0
1106, 1
1107, 1
1108, 0
1109, 0
1110, 1
1111, 0
1112, 0
1113, 1
1114, 0
1115, 1
1116, 0
1117, 0
1118, 1
1119, 0
1120, 1
1121, 0
1122, 0
1123, 0
1124, 1
1125, 0
1126, 1
1127, 1
1128, 0
1129, 1
1130, 0
1131, 1
1132, 0
1133, 1
1134, 0
1135, 1
1136, 0
1137, 0
1138, 1
1139, 0
1140, 1
1141, 1
1142, 1
1143, 1
1144, 0
1145, 0
1146, 0
1147, 1
1148, 0
1149, 1
1150, 0
1151, 1
1152, 0
1153, 0
1154, 1
1155, 1
1156, 1
1157, 0
1158, 1
1159, 1
1160, 0
1161, 1
1162, 1
1163, 1
1164, 1
1165, 0
1166, 1
1167, 1
1168, 0
1169, 1
1170, 0
1171, 0
1172, 1
1173, 0
1174, 0
1175, 0
1176, 1
1177, 0
1178, 0
1179, 1
1180, 0
1181, 0
1182, 0
1183, 1
1184, 1
1185, 1
1186, 1
1187, 1
1188, 0
1189, 1
1190, 0
1191, 0
1192, 0
1193, 1
1194, 0
1195, 1
1196, 0
1197, 0
1198, 0
1199, 1
1200, 1
1201, 1
1202, 1
1203, 0
1204, 0
1205, 1
1206, 0
1207, 0
1208, 1
1209, 1
1210, 0
1211, 1
1212, 0
1213, 0
1214, 0
1215, 1
1216, 1
1217, 0
1218, 0
1219, 0
1220, 1
1221, 1
1222, 1
1223, 1
1224, 0
1225, 1
1226, 1
1227, 1
1228, 0
1229, 0
1230, 0
1231, 0
1232, 0
1233, 1
1234, 0
1235, 1
1236, 0
1237, 0
1238, 1
1239, 1
1240, 1
1241, 0
1242, 0
1243, 0
1244, 0
1245, 1
1246, 1
1247, 1
1248, 0
1249, 0
1250, 0
1251, 0
1252, 1
1253, 1
1254, 0
1255, 1
1256, 1
1257, 1
1258, 1
1259, 0
1260, 1
1261, 1
1262, 0
1263, 1
1264, 1
1265, 0
1266, 0
1267, 1
1268, 1
1269, 0
1270, 0
1271, 0
1272, 1
1273, 0
1274, 0
1275, 0
1276, 1
1277, 0
1278, 0
1279, 0
1280, 0
1281, 1
1282, 0
1283, 1
1284, 1
1285, 0
1286, 1
1287, 0
1288, 1
1289, 1
1290, 1
1291, 1
1292, 1
1293, 1
1294, 1
1295, 1
1296, 1
1297, 1
1298, 1
1299, 0
1300, 1
1301, 1
1302, 1
1303, 1
1304, 1
1305, 1
1306, 0
1307, 1
1308, 0
1309, 0
1310, 1
1311, 0
1312, 0
1313, 0
1314, 1
1315, 1
1316, 1
1317, 0
1318, 0
1319, 1
1320, 1
1321, 0
1322, 1
1323, 1
1324, 1
1325, 0
1326, 0
1327, 0
1328, 1
1329, 0
1330, 0
1331, 0
1332, 1
1333, 0
1334, 1
1335, 0
1336, 1
1337, 0
1338, 1
1339, 1
1340, 1
1341, 0
1342, 0
1343, 1
1344, 0
1345, 0
1346, 0
1347, 1
1348, 0
1349, 0
1350, 0
1351, 1
1352, 1
1353, 0
1354, 0
1355, 1
1356, 1
1357, 1
1358, 1
1359, 0
1360, 0
1361, 1
1362, 0
1363, 1
1364, 0
1365, 1
1366, 1
1367, 1
1368, 1
1369, 0
1370, 1
1371, 0
1372, 0
1373, 1
1374, 1
1375, 0
1376, 0
1377, 1
1378, 0
1379, 0
1380, 0
1381, 1
1382, 0
1383, 0
1384, 1
1385, 1
1386, 0
1387, 0
1388, 0
1389, 1
1390, 0
1391, 1
1392, 1
1393, 1
1394, 1
1395, 0
1396, 1
1397, 1
1398, 0
1399, 1
1400, 0
1401, 1
1402, 1
1403, 1
1404, 1
1405, 0
1406, 1
1407, 1
1408, 0
1409, 0
1410, 0
1411, 1
1412, 1
1413, 0
1414, 0
1415, 0
1416, 1
1417, 0
1418, 0
1419, 1
1420, 0
1421, 1
1422, 1
1423, 0
1424, 0
1425, 1
1426, 0
1427, 1
1428, 0
1429, 0
1430, 1
1431, 0
1432, 1
1433, 0
1434, 1
1435, 1
1436, 0
1437, 1
1438, 0
1439, 1
1440, 0
1441, 0
1442, 0
1443, 1
1444, 0
1445, 1
1446, 0
1447, 1
1448, 1
1449, 1
1450, 0
1451, 0
1452, 0
1453, 0
1454, 1
1455, 0
1456, 1
1457, 1
1458, 0
1459, 0
1460, 1
1461, 0
1462, 0
1463, 1
1464, 0
1465, 1
1466, 1
1467, 0
1468, 0
1469, 1
1470, 0
1471, 1
1472, 1
1473, 1
1474, 0
1475, 1
1476, 0
1477, 0
1478, 1
1479, 0
1480, 0
1481, 1
1482, 0
1483, 1
1484, 0
1485, 1
1486, 1
1487, 1
1488, 1
1489, 0
1490, 0
1491, 0
1492, 1
1493, 1
1494, 0
1495, 0
1496, 1
1497, 1
1498, 1
1499, 0
1500, 0
1501, 0
1502, 0
1503, 0
1504, 0
1505, 1
1506, 0
1507, 0
1508, 0
1509, 1
1510, 0
1511, 0
1512, 0
1513, 1
1514, 1
1515, 1
1516, 0
1517, 0
1518, 0
1519, 0
1520, 0
1521, 1
1522, 1
1523, 1
1524, 1
1525, 1
1526, 0
1527, 1
1528, 1
1529, 1
1530, 1
1531, 0
1532, 0
1533, 1
1534, 0
1535, 0
1536, 0
1537, 0
1538, 1
1539, 0
1540, 1
1541, 0
1542, 0
1543, 0
1544, 1
1545, 1
1546, 1
1547, 1
1548, 1
1549, 0
1550, 0
1551, 0
1552, 0
1553, 1
1554, 0
1555, 0
1556, 0
1557, 1
1558, 1
1559, 1
1560, 0
1561, 0
1562, 1
1563, 1
1564, 1
1565, 1
1566, 1
1567, 1
1568, 0
1569, 1
1570, 0
1571, 1
1572, 0
1573, 1
1574, 1
1575, 1
1576, 0
1577, 1
1578, 1
1579, 0
1580, 1
1581, 1
1582, 0
1583, 0
1584, 1
1585, 1
1586, 1
1587, 0
1588, 1
1589, 1
1590, 1
1591, 1
1592, 1
1593, 0
1594, 1
1595, 1
1596, 0
1597, 0
1598, 1
1599, 1
1600, 0
1601, 1
1602, 1
1603, 1
1604, 1
1605, 1
1606, 1
1607, 1
1608, 1
1609, 1
1610, 0
1611, 1
1612, 0
1613, 0
1614, 1
1615, 1
1616, 1
1617, 0
1618, 1
1619, 1
1620, 0
1621, 0
1622, 1
1623, 1
1624, 0
1625, 1
1626, 1
1627, 1
1628, 0
1629, 0
1630, 0
1631, 0
1632, 0
1633, 0
1634, 1
1635, 0
1636, 1
1637, 0
1638, 0
1639, 0
1640, 0
1641, 0
1642, 0
1643, 0
1644, 0
1645, 1
1646, 0
1647, 1
1648, 0
1649, 1
1650, 0
1651, 0
1652, 0
1653, 1
1654, 1
1655, 1
1656, 0
1657, 1
1658, 0
1659, 1
1660, 1
1661, 1
1662, 1
1663, 1
1664, 0
1665, 0
1666, 0
1667, 0
1668, 0
1669, 0
1670, 0
1671, 0
1672, 0
1673, 1
1674, 1
1675, 0
1676, 0
1677, 1
1678, 1
1679, 0
1680, 0
1681, 1
1682, 0
1683, 1
1684, 0
1685, 0
1686, 1
1687, 0
1688, 0
1689, 1
1690, 0
1691, 1
1692, 0
1693, 1
1694, 0
1695, 0
1696, 1
1697, 0
1698, 1
1699, 1
1700, 0
1701, 0
1702, 0
1703, 1
1704, 0
1705, 0
1706, 0
1707, 1
1708, 1
1709, 0
1710, 1
1711, 0
1712, 1
1713, 0
1714, 0
1715, 0
1716, 1
1717, 1
1718, 1
1719, 1
1720, 1
1721, 0
1722, 1
1723, 1
1724, 0
1725, 0
1726, 0
1727, 0
1728, 0
1729, 1
1730, 1
1731, 0
1732, 1
1733, 0
1734, 0
1735, 1
1736, 0
1737, 0
1738, 0
1739, 0
1740, 1
1741, 1
1742, 0
1743, 0
1744, 1
1745, 0
1746, 0
1747, 1
1748, 0
1749, 1
1750, 0
1751, 1
1752, 0
1753, 1
1754, 0
1755, 0
1756, 1
1757, 1
1758, 0
1759, 1
1760, 0
1761, 1
1762, 0
1763, 1
1764, 0
1765, 0
1766, 1
1767, 0
1768, 1
1769, 1
1770, 0
1771, 0
1772, 1
1773, 0
1774, 0
1775, 1
1776, 0
1777, 0
1778, 0
1779, 1
1780, 0
1781, 0
1782, 0
1783, 1
1784, 1
1785, 1
1786, 0
1787, 0
1788, 1
1789, 0
1790, 1
1791, 1
1792, 1
1793, 0
1794, 0
1795, 0
1796, 0
1797, 1
1798, 1
1799, 0
1800, 1
1801, 1
1802, 1
1803, 1
1804, 0
1805, 1
1806, 1
1807, 1
1808, 1
1809, 1
1810, 0
1811, 1
1812, 0
1813, 0
1814, 0
1815, 1
1816, 1
1817, 1
1818, 1
1819, 1
1820, 1
1821, 0
1822, 0
1823, 0
1824, 1
1825, 0
1826, 0
1827, 1
1828, 1
1829, 0
1830, 0
1831, 1
1832, 1
1833, 1
1834, 0
1835, 0
1836, 1
1837, 0
1838, 1
1839, 0
1840, 1
1841, 1
1842, 1
1843, 0
1844, 0
1845, 1
1846, 0
1847, 0
1848, 0
1849, 1
1850, 0
1851, 0
1852, 0
1853, 0
1854, 1
1855, 0
1856, 1
1857, 1
1858, 0
1859, 0
1860, 1
1861, 1
1862, 0
1863, 0
1864, 1
1865, 1
1866, 0
1867, 0
1868, 1
1869, 0
1870, 1
1871, 1
1872, 0
1873, 1
1874, 1
1875, 1
1876, 0
1877, 1
1878, 1
1879, 1
1880, 1
1881, 0
1882, 1
1883, 0
1884, 0
1885, 0
1886, 1
1887, 0
1888, 1
1889, 1
1890, 0
1891, 0
1892, 0
1893, 0
1894, 1
1895, 1
1896, 1
1897, 0
1898, 1
1899, 0
1900, 1
1901, 1
1902, 1
1903, 0
1904, 1
1905, 0
1906, 1
1907, 0
1908, 0
1909, 0
1910, 1
1911, 1
1912, 1
1913, 1
1914, 1
1915, 1
1916, 0
1917, 0
1918, 0
1919, 0
1920, 1
1921, 1
1922, 1
1923, 1
1924, 0
1925, 0
1926, 0
1927, 0
1928, 1
1929, 0
1930, 0
1931, 0
1932, 0
1933, 0
1934, 1
1935, 1
1936, 1
1937, 1
1938, 0
1939, 0
1940, 1
1941, 1
1942, 1
1943, 0
1944, 0
1945, 0
1946, 0
1947, 0
1948, 1
1949, 0
1950, 1
1951, 1
1952, 1
1953, 1
1954, 1
1955, 0
1956, 0
1957, 1
1958, 0
1959, 0
1960, 0
1961, 0
1962, 0
1963, 0
1964, 1
1965, 0
1966, 0
1967, 0
1968, 1
1969, 0
1970, 0
1971, 1
1972, 1
1973, 1
1974, 0
1975, 0
1976, 0
1977, 0
1978, 1
1979, 1
1980, 1
1981, 1
1982, 0
1983, 1
1984, 1
1985, 0
1986, 1
1987, 1
1988, 1
1989, 1
1990, 1
1991, 0
1992, 1
1993, 0
1994, 0
1995, 0
1996, 0
1997, 1
1998, 1
1999, 1
2000, 1
2001, 0
2002, 0
2003, 0
2004, 0
2005, 0
2006, 0
2007, 1
2008, 1
2009, 1
2010, 1
2011, 1
2012, 1
2013, 0
2014, 1
2015, 1
2016, 1
2017, 0
2018, 1
2019, 1
2020, 1
2021, 1
2022, 0
2023, 1
2024, 1
2025, 1
2026, 0
2027, 0
2028, 1
2029, 1
2030, 0
2031, 0
2032, 0
2033, 0
2034, 1
2035, 1
2036, 0
2037, 0
2038, 1
2039, 0
2040, 1
2041, 0
2042, 1
2043, 1
2044, 0
2045, 0
2046, 1
2047, 1
2048, 1
2049, 0
2050, 0
2051, 0
2052, 1
2053, 1
2054, 1
2055, 1
2056, 1
2057, 0
2058, 0
2059, 1
2060, 1
2061, 1
2062, 0
2063, 1
2064, 1
2065, 1
2066, 0
2067, 1
2068, 0
2069, 1
2070, 0
2071, 1
2072, 0
2073, 0
2074, 1
2075, 1
2076, 1
2077, 1
2078, 0
2079, 1
2080, 1
2081, 0
2082, 0
2083, 0
2084, 1
2085, 0
2086, 0
2087, 1
2088, 1
2089, 1
2090, 1
2091, 1
2092, 0
2093, 0
2094, 0
2095, 1
2096, 1
2097, 0
2098, 0
2099, 0
2100, 0
2101, 0
2102, 1
2103, 0
2104, 1
2105, 0
2106, 0
2107, 0
2108, 1
2109, 0
2110, 1
2111, 0
2112, 1
2113, 1
2114, 1
2115, 1
2116, 0
2117, 1
2118, 1
2119, 1
2120, 1
2121, 1
2122, 1
2123, 1
2124, 0
2125, 1
2126, 0
2127, 0
2128, 0
2129, 0
2130, 0
2131, 0
2132, 0
2133, 1
2134, 0
2135, 0
2136, 0
2137, 0
2138, 1
2139, 1
2140, 1
2141, 1
2142, 1
2143, 0
2144, 0
2145, 1
2146, 0
2147, 1
2148, 0
2149, 0
2150, 1
2151, 1
2152, 0
2153, 1
2154, 0
2155, 1
2156, 0
2157, 0
2158, 0
2159, 1
2160, 1
2161, 1
2162, 0
2163, 1
2164, 1
2165, 1
2166, 0
2167, 0
2168, 1
2169, 0
2170, 1
2171, 0
2172, 0
2173, 1
2174, 1
2175, 0
2176, 0
2177, 1
2178, 1
2179, 1
2180, 0
2181, 0
2182, 0
2183, 1
2184, 0
2185, 0
2186, 1
2187, 0
2188, 1
2189, 0
2190, 1
2191, 1
2192, 0
2193, 1
2194, 0
2195, 1
2196, 1
2197, 0
2198, 1
2199, 1
2200, 0
2201, 0
2202, 1
2203, 1
2204, 0
2205, 0
2206, 0
2207, 1
2208, 1
2209, 0
2210, 0
2211, 1
2212, 1
2213, 1
2214, 0
2215, 1
2216, 0
2217, 0
2218, 0
2219, 1
2220, 1
2221, 0
2222, 1
2223, 1
2224, 1
2225, 0
2226, 0
2227, 1
2228, 1
2229, 1
2230, 0
2231, 1
2232, 0
2233, 0
2234, 0
2235, 1
2236, 1
2237, 1
2238, 0
2239, 1
2240, 0
2241, 1
2242, 1
2243, 0
2244, 0
2245, 0
2246, 0
2247, 1
2248, 0
2249, 1
2250, 1
2251, 1
2252, 1
2253, 1
2254, 0
2255, 1
2256, 0
2257, 1
2258, 0
2259, 1
2260, 1
2261, 1
2262, 0
2263, 1
2264, 0
2265, 0
2266, 0
2267, 0
2268, 1
2269, 1
2270, 0
2271, 0
2272, 0
2273, 0
2274, 0
2275, 0
2276, 0
2277, 1
2278, 0
2279, 1
2280, 0
2281, 1
2282, 0
2283, 0
2284, 1
2285, 0
2286, 1
2287, 1
2288, 0
2289, 0
2290, 1
2291, 0
2292, 1
2293, 0
2294, 1
2295, 0
2296, 0
2297, 0
2298, 0
2299, 1
2300, 1
2301, 0
2302, 0
2303, 0
2304, 1
2305, 0
2306, 1
2307, 0
2308, 0
2309, 1
2310, 1
2311, 1
2312, 0
2313, 0
2314, 0
2315, 1
2316, 1
2317, 1
2318, 0
2319, 1
2320, 0
2321, 0
2322, 0
2323, 1
2324, 1
2325, 1
2326, 1
2327, 0
2328, 0
2329, 1
2330, 1
2331, 1
2332, 1
2333, 0
2334, 1
2335, 0
2336, 1
2337, 1
2338, 1
2339, 1
2340, 0
2341, 1
2342, 0
2343, 1
2344, 0
2345, 0
2346, 0
2347, 0
2348, 0
2349, 1
2350, 0
2351, 0
2352, 1
2353, 0
2354, 0
2355, 0
2356, 1
2357, 1
2358, 1
2359, 1
2360, 1
2361, 1
2362, 1
2363, 1
2364, 0
2365, 1
2366, 1
2367, 0
2368, 0
2369, 1
2370, 1
2371, 0
2372, 1
2373, 1
2374, 0
2375, 0
2376, 0
2377, 0
2378, 1
2379, 1
2380, 0
2381, 1
2382, 1
